,date,state,cases_new
4539,2020-03-11,Selangor,125
4540,2020-03-11,Terengganu,1
4541,2020-03-11,W.P. Kuala Lumpur,22
4542,2020-03-11,W.P. Labuan,81
4543,2020-03-11,W.P. Putrajaya,3
4544,2020-04-11,Johor,2
4545,2020-04-11,Kedah,25
4546,2020-04-11,Kelantan,2
4547,2020-04-11,Melaka,0
4548,2020-04-11,Negeri Sembilan,44
4549,2020-04-11,Pahang,0
4550,2020-04-11,Perak,6
4551,2020-04-11,Perlis,0
4552,2020-04-11,Pulau Pinang,23
4553,2020-04-11,Sabah,646
4554,2020-04-11,Sarawak,9
4555,2020-04-11,Selangor,231
4556,2020-04-11,Terengganu,3
4557,2020-04-11,W.P. Kuala Lumpur,9
4558,2020-04-11,W.P. Labuan,28
4559,2020-04-11,W.P. Putrajaya,4
4560,2020-05-11,Johor,2
4561,2020-05-11,Kedah,7
4562,2020-05-11,Kelantan,0
4563,2020-05-11,Melaka,5
4564,2020-05-11,Negeri Sembilan,90
4565,2020-05-11,Pahang,0
4566,2020-05-11,Perak,6
4567,2020-05-11,Perlis,0
4568,2020-05-11,Pulau Pinang,36
4569,2020-05-11,Sabah,564
4570,2020-05-11,Sarawak,6
4571,2020-05-11,Selangor,180
4572,2020-05-11,Terengganu,0
4573,2020-05-11,W.P. Kuala Lumpur,17
4574,2020-05-11,W.P. Labuan,95
4575,2020-05-11,W.P. Putrajaya,1
4576,2020-06-11,Johor,4
4577,2020-06-11,Kedah,19
4578,2020-06-11,Kelantan,0
4579,2020-06-11,Melaka,2
4580,2020-06-11,Negeri Sembilan,45
4581,2020-06-11,Pahang,0
4582,2020-06-11,Perak,18
4583,2020-06-11,Perlis,0
4584,2020-06-11,Pulau Pinang,192
4585,2020-06-11,Sabah,1199
4586,2020-06-11,Sarawak,18
4587,2020-06-11,Selangor,164
4588,2020-06-11,Terengganu,8
4589,2020-06-11,W.P. Kuala Lumpur,18
4590,2020-06-11,W.P. Labuan,59
4591,2020-06-11,W.P. Putrajaya,9
4592,2020-07-11,Johor,5
4593,2020-07-11,Kedah,15
4594,2020-07-11,Kelantan,0
4595,2020-07-11,Melaka,2
4596,2020-07-11,Negeri Sembilan,68
4597,2020-07-11,Pahang,0
4598,2020-07-11,Perak,37
4599,2020-07-11,Perlis,0
4600,2020-07-11,Pulau Pinang,18
4601,2020-07-11,Sabah,616
4602,2020-07-11,Sarawak,25
4603,2020-07-11,Selangor,247
4604,2020-07-11,Terengganu,3
4605,2020-07-11,W.P. Kuala Lumpur,28
4606,2020-07-11,W.P. Labuan,104
4607,2020-07-11,W.P. Putrajaya,0
4608,2020-08-11,Johor,1
4609,2020-08-11,Kedah,3
4610,2020-08-11,Kelantan,2
4611,2020-08-11,Melaka,5
4612,2020-08-11,Negeri Sembilan,104
4613,2020-08-11,Pahang,0
4614,2020-08-11,Perak,7
4615,2020-08-11,Perlis,0
4616,2020-08-11,Pulau Pinang,18
4617,2020-08-11,Sabah,524
4618,2020-08-11,Sarawak,2
4619,2020-08-11,Selangor,148
4620,2020-08-11,Terengganu,1
4621,2020-08-11,W.P. Kuala Lumpur,11
4622,2020-08-11,W.P. Labuan,24
4623,2020-08-11,W.P. Putrajaya,2
4624,2020-09-11,Johor,10
4625,2020-09-11,Kedah,8
4626,2020-09-11,Kelantan,2
4627,2020-09-11,Melaka,5
4628,2020-09-11,Negeri Sembilan,260
4629,2020-09-11,Pahang,0
4630,2020-09-11,Perak,51
4631,2020-09-11,Perlis,0
4632,2020-09-11,Pulau Pinang,34
4633,2020-09-11,Sabah,370
4634,2020-09-11,Sarawak,4
4635,2020-09-11,Selangor,138
4636,2020-09-11,Terengganu,0
4637,2020-09-11,W.P. Kuala Lumpur,22
4638,2020-09-11,W.P. Labuan,63
4639,2020-09-11,W.P. Putrajaya,5
4640,2020-10-11,Johor,8
4641,2020-10-11,Kedah,3
4642,2020-10-11,Kelantan,9
4643,2020-10-11,Melaka,0
4644,2020-10-11,Negeri Sembilan,141
4645,2020-10-11,Pahang,0
4646,2020-10-11,Perak,12
4647,2020-10-11,Perlis,0
4648,2020-10-11,Pulau Pinang,27
4649,2020-10-11,Sabah,397
4650,2020-10-11,Sarawak,6
4651,2020-10-11,Selangor,236
4652,2020-10-11,Terengganu,0
4653,2020-10-11,W.P. Kuala Lumpur,19
4654,2020-10-11,W.P. Labuan,8
4655,2020-10-11,W.P. Putrajaya,3
4656,2020-11-11,Johor,10
4657,2020-11-11,Kedah,17
4658,2020-11-11,Kelantan,1
4659,2020-11-11,Melaka,6
4660,2020-11-11,Negeri Sembilan,225
4661,2020-11-11,Pahang,0
4662,2020-11-11,Perak,14
4663,2020-11-11,Perlis,2
4664,2020-11-11,Pulau Pinang,26
4665,2020-11-11,Sabah,259
4666,2020-11-11,Sarawak,14
4667,2020-11-11,Selangor,178
4668,2020-11-11,Terengganu,0
4669,2020-11-11,W.P. Kuala Lumpur,21
4670,2020-11-11,W.P. Labuan,46
4671,2020-11-11,W.P. Putrajaya,3
4672,2020-12-11,Johor,8
4673,2020-12-11,Kedah,3
4674,2020-12-11,Kelantan,2
4675,2020-12-11,Melaka,8
4676,2020-12-11,Negeri Sembilan,240
4677,2020-12-11,Pahang,0
4678,2020-12-11,Perak,9
4679,2020-12-11,Perlis,0
4680,2020-12-11,Pulau Pinang,63
4681,2020-12-11,Sabah,319
4682,2020-12-11,Sarawak,8
4683,2020-12-11,Selangor,174
4684,2020-12-11,Terengganu,0
4685,2020-12-11,W.P. Kuala Lumpur,49
4686,2020-12-11,W.P. Labuan,35
4687,2020-12-11,W.P. Putrajaya,1
4688,2020-11-13,Johor,3
4689,2020-11-13,Kedah,5
4690,2020-11-13,Kelantan,5
4691,2020-11-13,Melaka,13
4692,2020-11-13,Negeri Sembilan,83
4693,2020-11-13,Pahang,0
4694,2020-11-13,Perak,13
4695,2020-11-13,Perlis,0
4696,2020-11-13,Pulau Pinang,42
4697,2020-11-13,Sabah,556
4698,2020-11-13,Sarawak,13
4699,2020-11-13,Selangor,364
4700,2020-11-13,Terengganu,0
4701,2020-11-13,W.P. Kuala Lumpur,202
4702,2020-11-13,W.P. Labuan,4
4703,2020-11-13,W.P. Putrajaya,1
4704,2020-11-14,Johor,15
4705,2020-11-14,Kedah,10
4706,2020-11-14,Kelantan,5
4707,2020-11-14,Melaka,6
4708,2020-11-14,Negeri Sembilan,371
4709,2020-11-14,Pahang,0
4710,2020-11-14,Perak,53
4711,2020-11-14,Perlis,0
4712,2020-11-14,Pulau Pinang,34
4713,2020-11-14,Sabah,391
4714,2020-11-14,Sarawak,4
4715,2020-11-14,Selangor,200
4716,2020-11-14,Terengganu,0
4717,2020-11-14,W.P. Kuala Lumpur,13
4718,2020-11-14,W.P. Labuan,8
4719,2020-11-14,W.P. Putrajaya,4
4720,2020-11-15,Johor,9
4721,2020-11-15,Kedah,8
4722,2020-11-15,Kelantan,1
4723,2020-11-15,Melaka,2
4724,2020-11-15,Negeri Sembilan,48
4725,2020-11-15,Pahang,0
4726,2020-11-15,Perak,21
4727,2020-11-15,Perlis,1
4728,2020-11-15,Pulau Pinang,42
4729,2020-11-15,Sabah,381
4730,2020-11-15,Sarawak,4
4731,2020-11-15,Selangor,185
4732,2020-11-15,Terengganu,0
4733,2020-11-15,W.P. Kuala Lumpur,475
4734,2020-11-15,W.P. Labuan,30
4735,2020-11-15,W.P. Putrajaya,1
4736,2020-11-16,Johor,8
4737,2020-11-16,Kedah,10
4738,2020-11-16,Kelantan,7
4739,2020-11-16,Melaka,1
4740,2020-11-16,Negeri Sembilan,90
4741,2020-11-16,Pahang,0
4742,2020-11-16,Perak,116
4743,2020-11-16,Perlis,0
4744,2020-11-16,Pulau Pinang,26
4745,2020-11-16,Sabah,288
4746,2020-11-16,Sarawak,1
4747,2020-11-16,Selangor,151
4748,2020-11-16,Terengganu,4
4749,2020-11-16,W.P. Kuala Lumpur,392
4750,2020-11-16,W.P. Labuan,8
4751,2020-11-16,W.P. Putrajaya,1
4752,2020-11-17,Johor,14
4753,2020-11-17,Kedah,8
4754,2020-11-17,Kelantan,19
4755,2020-11-17,Melaka,2
4756,2020-11-17,Negeri Sembilan,67
4757,2020-11-17,Pahang,0
4758,2020-11-17,Perak,47
4759,2020-11-17,Perlis,0
4760,2020-11-17,Pulau Pinang,33
4761,2020-11-17,Sabah,499
4762,2020-11-17,Sarawak,1
4763,2020-11-17,Selangor,271
4764,2020-11-17,Terengganu,1
4765,2020-11-17,W.P. Kuala Lumpur,245
4766,2020-11-17,W.P. Labuan,1
4767,2020-11-17,W.P. Putrajaya,2
4768,2020-11-18,Johor,3
4769,2020-11-18,Kedah,11
4770,2020-11-18,Kelantan,3
4771,2020-11-18,Melaka,4
4772,2020-11-18,Negeri Sembilan,31
4773,2020-11-18,Pahang,0
4774,2020-11-18,Perak,16
4775,2020-11-18,Perlis,0
4776,2020-11-18,Pulau Pinang,16
4777,2020-11-18,Sabah,387
4778,2020-11-18,Sarawak,3
4779,2020-11-18,Selangor,141
4780,2020-11-18,Terengganu,0
4781,2020-11-18,W.P. Kuala Lumpur,31
4782,2020-11-18,W.P. Labuan,13
4783,2020-11-18,W.P. Putrajaya,1
4784,2020-11-19,Johor,15
4785,2020-11-19,Kedah,7
4786,2020-11-19,Kelantan,17
4787,2020-11-19,Melaka,1
4788,2020-11-19,Negeri Sembilan,32
4789,2020-11-19,Pahang,0
4790,2020-11-19,Perak,48
4791,2020-11-19,Perlis,0
4792,2020-11-19,Pulau Pinang,8
4793,2020-11-19,Sabah,660
4794,2020-11-19,Sarawak,8
4795,2020-11-19,Selangor,407
4796,2020-11-19,Terengganu,0
4797,2020-11-19,W.P. Kuala Lumpur,72
4798,2020-11-19,W.P. Labuan,15
4799,2020-11-19,W.P. Putrajaya,0
4800,2020-11-20,Johor,9
4801,2020-11-20,Kedah,19
4802,2020-11-20,Kelantan,7
4803,2020-11-20,Melaka,2
4804,2020-11-20,Negeri Sembilan,153
4805,2020-11-20,Pahang,0
4806,2020-11-20,Perak,24
4807,2020-11-20,Perlis,0
4808,2020-11-20,Pulau Pinang,25
4809,2020-11-20,Sabah,512
4810,2020-11-20,Sarawak,2
4811,2020-11-20,Selangor,153
4812,2020-11-20,Terengganu,4
4813,2020-11-20,W.P. Kuala Lumpur,46
4814,2020-11-20,W.P. Labuan,1
4815,2020-11-20,W.P. Putrajaya,1
4816,2020-11-21,Johor,33
4817,2020-11-21,Kedah,6
4818,2020-11-21,Kelantan,7
4819,2020-11-21,Melaka,0
4820,2020-11-21,Negeri Sembilan,121
4821,2020-11-21,Pahang,0
4822,2020-11-21,Perak,29
4823,2020-11-21,Perlis,0
4824,2020-11-21,Pulau Pinang,17
4825,2020-11-21,Sabah,346
4826,2020-11-21,Sarawak,0
4827,2020-11-21,Selangor,402
4828,2020-11-21,Terengganu,0
4829,2020-11-21,W.P. Kuala Lumpur,68
4830,2020-11-21,W.P. Labuan,12
4831,2020-11-21,W.P. Putrajaya,0
4832,2020-11-22,Johor,9
4833,2020-11-22,Kedah,16
4834,2020-11-22,Kelantan,8
4835,2020-11-22,Melaka,5
4836,2020-11-22,Negeri Sembilan,29
4837,2020-11-22,Pahang,0
4838,2020-11-22,Perak,55
4839,2020-11-22,Perlis,1
4840,2020-11-22,Pulau Pinang,15
4841,2020-11-22,Sabah,311
4842,2020-11-22,Sarawak,0
4843,2020-11-22,Selangor,603
4844,2020-11-22,Terengganu,0
4845,2020-11-22,W.P. Kuala Lumpur,30
4846,2020-11-22,W.P. Labuan,13
4847,2020-11-22,W.P. Putrajaya,1
4848,2020-11-23,Johor,15
4849,2020-11-23,Kedah,36
4850,2020-11-23,Kelantan,9
4851,2020-11-23,Melaka,0
4852,2020-11-23,Negeri Sembilan,41
4853,2020-11-23,Pahang,0
4854,2020-11-23,Perak,81
4855,2020-11-23,Perlis,1
4856,2020-11-23,Pulau Pinang,12
4857,2020-11-23,Sabah,289
4858,2020-11-23,Sarawak,0
4859,2020-11-23,Selangor,1203
4860,2020-11-23,Terengganu,0
4861,2020-11-23,W.P. Kuala Lumpur,196
4862,2020-11-23,W.P. Labuan,0
4863,2020-11-23,W.P. Putrajaya,1
4864,2020-11-24,Johor,19
4865,2020-11-24,Kedah,14
4866,2020-11-24,Kelantan,6
4867,2020-11-24,Melaka,2
4868,2020-11-24,Negeri Sembilan,73
4869,2020-11-24,Pahang,0
4870,2020-11-24,Perak,112
4871,2020-11-24,Perlis,0
4872,2020-11-24,Pulau Pinang,15
4873,2020-11-24,Sabah,232
4874,2020-11-24,Sarawak,1
4875,2020-11-24,Selangor,1623
4876,2020-11-24,Terengganu,0
4877,2020-11-24,W.P. Kuala Lumpur,90
4878,2020-11-24,W.P. Labuan,1
4879,2020-11-24,W.P. Putrajaya,0
4880,2020-11-25,Johor,30
4881,2020-11-25,Kedah,24
4882,2020-11-25,Kelantan,8
4883,2020-11-25,Melaka,1
4884,2020-11-25,Negeri Sembilan,318
4885,2020-11-25,Pahang,2
4886,2020-11-25,Perak,80
4887,2020-11-25,Perlis,0
4888,2020-11-25,Pulau Pinang,14
4889,2020-11-25,Sabah,293
4890,2020-11-25,Sarawak,2
4891,2020-11-25,Selangor,115
4892,2020-11-25,Terengganu,1
4893,2020-11-25,W.P. Kuala Lumpur,44
4894,2020-11-25,W.P. Labuan,37
4895,2020-11-25,W.P. Putrajaya,1
4896,2020-11-26,Johor,60
4897,2020-11-26,Kedah,24
4898,2020-11-26,Kelantan,28
4899,2020-11-26,Melaka,0
4900,2020-11-26,Negeri Sembilan,158
4901,2020-11-26,Pahang,0
4902,2020-11-26,Perak,79
4903,2020-11-26,Perlis,0
4904,2020-11-26,Pulau Pinang,17
4905,2020-11-26,Sabah,326
4906,2020-11-26,Sarawak,4
4907,2020-11-26,Selangor,161
4908,2020-11-26,Terengganu,1
4909,2020-11-26,W.P. Kuala Lumpur,59
4910,2020-11-26,W.P. Labuan,13
4911,2020-11-26,W.P. Putrajaya,5
4912,2020-11-27,Johor,33
4913,2020-11-27,Kedah,25
4914,2020-11-27,Kelantan,5
4915,2020-11-27,Melaka,0
4916,2020-11-27,Negeri Sembilan,167
4917,2020-11-27,Pahang,3
4918,2020-11-27,Perak,42
4919,2020-11-27,Perlis,0
4920,2020-11-27,Pulau Pinang,64
4921,2020-11-27,Sabah,441
4922,2020-11-27,Sarawak,0
4923,2020-11-27,Selangor,175
4924,2020-11-27,Terengganu,0
4925,2020-11-27,W.P. Kuala Lumpur,154
4926,2020-11-27,W.P. Labuan,0
4927,2020-11-27,W.P. Putrajaya,0
4928,2020-11-28,Johor,46
4929,2020-11-28,Kedah,17
4930,2020-11-28,Kelantan,18
4931,2020-11-28,Melaka,1
4932,2020-11-28,Negeri Sembilan,41
4933,2020-11-28,Pahang,0
4934,2020-11-28,Perak,167
4935,2020-11-28,Perlis,0
4936,2020-11-28,Pulau Pinang,92
4937,2020-11-28,Sabah,476
4938,2020-11-28,Sarawak,0
4939,2020-11-28,Selangor,266
4940,2020-11-28,Terengganu,0
4941,2020-11-28,W.P. Kuala Lumpur,191
4942,2020-11-28,W.P. Labuan,0
4943,2020-11-28,W.P. Putrajaya,0
4944,2020-11-29,Johor,37
4945,2020-11-29,Kedah,52
4946,2020-11-29,Kelantan,6
4947,2020-11-29,Melaka,1
4948,2020-11-29,Negeri Sembilan,32
4949,2020-11-29,Pahang,1
4950,2020-11-29,Perak,77
4951,2020-11-29,Perlis,0
4952,2020-11-29,Pulau Pinang,46
4953,2020-11-29,Sabah,290
4954,2020-11-29,Sarawak,0
4955,2020-11-29,Selangor,238
4956,2020-11-29,Terengganu,1
4957,2020-11-29,W.P. Kuala Lumpur,493
4958,2020-11-29,W.P. Labuan,35
4959,2020-11-29,W.P. Putrajaya,0
4960,2020-11-30,Johor,54
4961,2020-11-30,Kedah,31
4962,2020-11-30,Kelantan,1
4963,2020-11-30,Melaka,0
4964,2020-11-30,Negeri Sembilan,141
4965,2020-11-30,Pahang,2
4966,2020-11-30,Perak,43
4967,2020-11-30,Perlis,0
4968,2020-11-30,Pulau Pinang,60
4969,2020-11-30,Sabah,326
4970,2020-11-30,Sarawak,2
4971,2020-11-30,Selangor,402
4972,2020-11-30,Terengganu,0
4973,2020-11-30,W.P. Kuala Lumpur,119
4974,2020-11-30,W.P. Labuan,30
4975,2020-11-30,W.P. Putrajaya,1
4976,2020-01-12,Johor,68
4977,2020-01-12,Kedah,21
4978,2020-01-12,Kelantan,10
4979,2020-01-12,Melaka,0
4980,2020-01-12,Negeri Sembilan,146
4981,2020-01-12,Pahang,0
4982,2020-01-12,Perak,13
4983,2020-01-12,Perlis,0
4984,2020-01-12,Pulau Pinang,29
4985,2020-01-12,Sabah,267
4986,2020-01-12,Sarawak,1
4987,2020-01-12,Selangor,891
4988,2020-01-12,Terengganu,0
4989,2020-01-12,W.P. Kuala Lumpur,26
4990,2020-01-12,W.P. Labuan,0
4991,2020-01-12,W.P. Putrajaya,0
4992,2020-02-12,Johor,102
4993,2020-02-12,Kedah,26
4994,2020-02-12,Kelantan,2
4995,2020-02-12,Melaka,1
4996,2020-02-12,Negeri Sembilan,62
4997,2020-02-12,Pahang,1
4998,2020-02-12,Perak,34
4999,2020-02-12,Perlis,0
5000,2020-02-12,Pulau Pinang,60
5001,2020-02-12,Sabah,229
5002,2020-02-12,Sarawak,0
5003,2020-02-12,Selangor,249
5004,2020-02-12,Terengganu,0
5005,2020-02-12,W.P. Kuala Lumpur,85
5006,2020-02-12,W.P. Labuan,0
5007,2020-02-12,W.P. Putrajaya,0
5008,2020-03-12,Johor,78
5009,2020-03-12,Kedah,32
5010,2020-03-12,Kelantan,9
5011,2020-03-12,Melaka,2
5012,2020-03-12,Negeri Sembilan,52
5013,2020-03-12,Pahang,4
5014,2020-03-12,Perak,26
5015,2020-03-12,Perlis,0
5016,2020-03-12,Pulau Pinang,43
5017,2020-03-12,Sabah,310
5018,2020-03-12,Sarawak,1
5019,2020-03-12,Selangor,459
5020,2020-03-12,Terengganu,1
5021,2020-03-12,W.P. Kuala Lumpur,49
5022,2020-03-12,W.P. Labuan,9
5023,2020-03-12,W.P. Putrajaya,0
5024,2020-04-12,Johor,69
5025,2020-04-12,Kedah,24
5026,2020-04-12,Kelantan,20
5027,2020-04-12,Melaka,0
5028,2020-04-12,Negeri Sembilan,15
5029,2020-04-12,Pahang,15
5030,2020-04-12,Perak,47
5031,2020-04-12,Perlis,1
5032,2020-04-12,Pulau Pinang,48
5033,2020-04-12,Sabah,320
5034,2020-04-12,Sarawak,1
5035,2020-04-12,Selangor,320
5036,2020-04-12,Terengganu,0
5037,2020-04-12,W.P. Kuala Lumpur,256
5038,2020-04-12,W.P. Labuan,3
5039,2020-04-12,W.P. Putrajaya,2
5040,2020-05-12,Johor,66
5041,2020-05-12,Kedah,30
5042,2020-05-12,Kelantan,35
5043,2020-05-12,Melaka,5
5044,2020-05-12,Negeri Sembilan,10
5045,2020-05-12,Pahang,2
5046,2020-05-12,Perak,39
5047,2020-05-12,Perlis,0
5048,2020-05-12,Pulau Pinang,44
5049,2020-05-12,Sabah,391
5050,2020-05-12,Sarawak,1
5051,2020-05-12,Selangor,222
5052,2020-05-12,Terengganu,0
5053,2020-05-12,W.P. Kuala Lumpur,264
5054,2020-05-12,W.P. Labuan,10
5055,2020-05-12,W.P. Putrajaya,4
5056,2020-06-12,Johor,125
5057,2020-06-12,Kedah,17
5058,2020-06-12,Kelantan,2
5059,2020-06-12,Melaka,3
5060,2020-06-12,Negeri Sembilan,258
5061,2020-06-12,Pahang,4
5062,2020-06-12,Perak,108
5063,2020-06-12,Perlis,0
5064,2020-06-12,Pulau Pinang,31
5065,2020-06-12,Sabah,250
5066,2020-06-12,Sarawak,0
5067,2020-06-12,Selangor,337
5068,2020-06-12,Terengganu,1
5069,2020-06-12,W.P. Kuala Lumpur,178
5070,2020-06-12,W.P. Labuan,21
5071,2020-06-12,W.P. Putrajaya,0
5072,2020-07-12,Johor,98
5073,2020-07-12,Kedah,18
5074,2020-07-12,Kelantan,3
5075,2020-07-12,Melaka,1
5076,2020-07-12,Negeri Sembilan,541
5077,2020-07-12,Pahang,1
5078,2020-07-12,Perak,54
5079,2020-07-12,Perlis,0
5080,2020-07-12,Pulau Pinang,55
5081,2020-07-12,Sabah,248
5082,2020-07-12,Sarawak,2
5083,2020-07-12,Selangor,426
5084,2020-07-12,Terengganu,0
5085,2020-07-12,W.P. Kuala Lumpur,148
5086,2020-07-12,W.P. Labuan,5
5087,2020-07-12,W.P. Putrajaya,0
5088,2020-08-12,Johor,108
5089,2020-08-12,Kedah,10
5090,2020-08-12,Kelantan,2
5091,2020-08-12,Melaka,0
5092,2020-08-12,Negeri Sembilan,23
5093,2020-08-12,Pahang,33
5094,2020-08-12,Perak,29
5095,2020-08-12,Perlis,0
5096,2020-08-12,Pulau Pinang,18
5097,2020-08-12,Sabah,271
5098,2020-08-12,Sarawak,2
5099,2020-08-12,Selangor,417
5100,2020-08-12,Terengganu,0
5101,2020-08-12,W.P. Kuala Lumpur,98
5102,2020-08-12,W.P. Labuan,0
5103,2020-08-12,W.P. Putrajaya,1
5104,2020-09-12,Johor,100
5105,2020-09-12,Kedah,16
5106,2020-09-12,Kelantan,17
5107,2020-09-12,Melaka,2
5108,2020-09-12,Negeri Sembilan,33
5109,2020-09-12,Pahang,119
5110,2020-09-12,Perak,33
5111,2020-09-12,Perlis,0
5112,2020-09-12,Pulau Pinang,29
5113,2020-09-12,Sabah,203
5114,2020-09-12,Sarawak,0
5115,2020-09-12,Selangor,277
5116,2020-09-12,Terengganu,0
5117,2020-09-12,W.P. Kuala Lumpur,129
5118,2020-09-12,W.P. Labuan,1
5119,2020-09-12,W.P. Putrajaya,0
5120,2020-10-12,Johor,100
5121,2020-10-12,Kedah,14
5122,2020-10-12,Kelantan,3
5123,2020-10-12,Melaka,5
5124,2020-10-12,Negeri Sembilan,67
5125,2020-10-12,Pahang,45
5126,2020-10-12,Perak,115
5127,2020-10-12,Perlis,0
5128,2020-10-12,Pulau Pinang,42
5129,2020-10-12,Sabah,274
5130,2020-10-12,Sarawak,1
5131,2020-10-12,Selangor,1428
5132,2020-10-12,Terengganu,3
5133,2020-10-12,W.P. Kuala Lumpur,136
5134,2020-10-12,W.P. Labuan,0
5135,2020-10-12,W.P. Putrajaya,1
5136,2020-11-12,Johor,69
5137,2020-11-12,Kedah,22
5138,2020-11-12,Kelantan,2
5139,2020-11-12,Melaka,5
5140,2020-11-12,Negeri Sembilan,64
5141,2020-11-12,Pahang,96
5142,2020-11-12,Perak,12
5143,2020-11-12,Perlis,0
5144,2020-11-12,Pulau Pinang,34
5145,2020-11-12,Sabah,532
5146,2020-11-12,Sarawak,1
5147,2020-11-12,Selangor,829
5148,2020-11-12,Terengganu,2
5149,2020-11-12,W.P. Kuala Lumpur,132
5150,2020-11-12,W.P. Labuan,8
5151,2020-11-12,W.P. Putrajaya,2
5152,2020-12-12,Johor,105
5153,2020-12-12,Kedah,16
5154,2020-12-12,Kelantan,1
5155,2020-12-12,Melaka,15
5156,2020-12-12,Negeri Sembilan,49
5157,2020-12-12,Pahang,79
5158,2020-12-12,Perak,62
5159,2020-12-12,Perlis,0
5160,2020-12-12,Pulau Pinang,102
5161,2020-12-12,Sabah,429
5162,2020-12-12,Sarawak,1
5163,2020-12-12,Selangor,823
5164,2020-12-12,Terengganu,6
5165,2020-12-12,W.P. Kuala Lumpur,238
5166,2020-12-12,W.P. Labuan,11
5167,2020-12-12,W.P. Putrajaya,0
5168,2020-12-13,Johor,103
5169,2020-12-13,Kedah,13
5170,2020-12-13,Kelantan,0
5171,2020-12-13,Melaka,7
5172,2020-12-13,Negeri Sembilan,29
5173,2020-12-13,Pahang,28
5174,2020-12-13,Perak,105
5175,2020-12-13,Perlis,1
5176,2020-12-13,Pulau Pinang,26
5177,2020-12-13,Sabah,333
5178,2020-12-13,Sarawak,0
5179,2020-12-13,Selangor,435
5180,2020-12-13,Terengganu,12
5181,2020-12-13,W.P. Kuala Lumpur,131
5182,2020-12-13,W.P. Labuan,6
5183,2020-12-13,W.P. Putrajaya,0
5184,2020-12-14,Johor,45
5185,2020-12-14,Kedah,5
5186,2020-12-14,Kelantan,2
5187,2020-12-14,Melaka,1
5188,2020-12-14,Negeri Sembilan,260
5189,2020-12-14,Pahang,0
5190,2020-12-14,Perak,62
5191,2020-12-14,Perlis,0
5192,2020-12-14,Pulau Pinang,31
5193,2020-12-14,Sabah,283
5194,2020-12-14,Sarawak,0
5195,2020-12-14,Selangor,532
5196,2020-12-14,Terengganu,9
5197,2020-12-14,W.P. Kuala Lumpur,124
5198,2020-12-14,W.P. Labuan,16
5199,2020-12-14,W.P. Putrajaya,1
5200,2020-12-15,Johor,48
5201,2020-12-15,Kedah,20
5202,2020-12-15,Kelantan,3
5203,2020-12-15,Melaka,5
5204,2020-12-15,Negeri Sembilan,67
5205,2020-12-15,Pahang,8
5206,2020-12-15,Perak,110
5207,2020-12-15,Perlis,0
5208,2020-12-15,Pulau Pinang,34
5209,2020-12-15,Sabah,260
5210,2020-12-15,Sarawak,0
5211,2020-12-15,Selangor,503
5212,2020-12-15,Terengganu,7
5213,2020-12-15,W.P. Kuala Lumpur,696
5214,2020-12-15,W.P. Labuan,11
5215,2020-12-15,W.P. Putrajaya,0
5216,2020-12-16,Johor,105
5217,2020-12-16,Kedah,9
5218,2020-12-16,Kelantan,1
5219,2020-12-16,Melaka,14
5220,2020-12-16,Negeri Sembilan,60
5221,2020-12-16,Pahang,13
5222,2020-12-16,Perak,35
5223,2020-12-16,Perlis,0
5224,2020-12-16,Pulau Pinang,69
5225,2020-12-16,Sabah,268
5226,2020-12-16,Sarawak,0
5227,2020-12-16,Selangor,481
5228,2020-12-16,Terengganu,1
5229,2020-12-16,W.P. Kuala Lumpur,232
5230,2020-12-16,W.P. Labuan,3
5231,2020-12-16,W.P. Putrajaya,4
5232,2020-12-17,Johor,67
5233,2020-12-17,Kedah,9
5234,2020-12-17,Kelantan,10
5235,2020-12-17,Melaka,98
5236,2020-12-17,Negeri Sembilan,33
5237,2020-12-17,Pahang,4
5238,2020-12-17,Perak,41
5239,2020-12-17,Perlis,0
5240,2020-12-17,Pulau Pinang,80
5241,2020-12-17,Sabah,184
5242,2020-12-17,Sarawak,9
5243,2020-12-17,Selangor,368
5244,2020-12-17,Terengganu,2
5245,2020-12-17,W.P. Kuala Lumpur,297
5246,2020-12-17,W.P. Labuan,16
5247,2020-12-17,W.P. Putrajaya,2
5248,2020-12-18,Johor,77
5249,2020-12-18,Kedah,4
5250,2020-12-18,Kelantan,1
5251,2020-12-18,Melaka,140
5252,2020-12-18,Negeri Sembilan,174
5253,2020-12-18,Pahang,6
5254,2020-12-18,Perak,65
5255,2020-12-18,Perlis,0
5256,2020-12-18,Pulau Pinang,37
5257,2020-12-18,Sabah,260
5258,2020-12-18,Sarawak,1
5259,2020-12-18,Selangor,692
5260,2020-12-18,Terengganu,4
5261,2020-12-18,W.P. Kuala Lumpur,197
5262,2020-12-18,W.P. Labuan,19
5263,2020-12-18,W.P. Putrajaya,6
5264,2020-12-19,Johor,75
5265,2020-12-19,Kedah,13
5266,2020-12-19,Kelantan,10
5267,2020-12-19,Melaka,3
5268,2020-12-19,Negeri Sembilan,18
5269,2020-12-19,Pahang,16
5270,2020-12-19,Perak,82
5271,2020-12-19,Perlis,0
5272,2020-12-19,Pulau Pinang,30
5273,2020-12-19,Sabah,199
5274,2020-12-19,Sarawak,2
5275,2020-12-19,Selangor,401
5276,2020-12-19,Terengganu,0
5277,2020-12-19,W.P. Kuala Lumpur,281
5278,2020-12-19,W.P. Labuan,19
5279,2020-12-19,W.P. Putrajaya,4
5280,2020-12-20,Johor,156
5281,2020-12-20,Kedah,6
