,date,cases_new,cases_pvax,cases_fvax,cases_vax,month,year,monthly
6109,2021-09-02,422,0.0,0.0,0.0,9,2021,2021-09
6110,2021-09-02,10,0.0,0.0,0.0,9,2021,2021-09
6111,2021-09-02,10,0.0,0.0,0.0,9,2021,2021-09
6112,2021-10-02,369,0.0,0.0,0.0,10,2021,2021-10
6113,2021-10-02,48,0.0,0.0,0.0,10,2021,2021-10
6114,2021-10-02,44,0.0,0.0,0.0,10,2021,2021-10
6115,2021-10-02,92,0.0,0.0,0.0,10,2021,2021-10
6116,2021-10-02,157,0.0,0.0,0.0,10,2021,2021-10
6117,2021-10-02,14,0.0,0.0,0.0,10,2021,2021-10
6118,2021-10-02,42,0.0,0.0,0.0,10,2021,2021-10
6119,2021-10-02,0,0.0,0.0,0.0,10,2021,2021-10
6120,2021-10-02,59,0.0,0.0,0.0,10,2021,2021-10
6121,2021-10-02,132,0.0,0.0,0.0,10,2021,2021-10
6122,2021-10-02,135,0.0,0.0,0.0,10,2021,2021-10
6123,2021-10-02,1757,0.0,0.0,0.0,10,2021,2021-10
6124,2021-10-02,24,0.0,0.0,0.0,10,2021,2021-10
6125,2021-10-02,408,0.0,0.0,0.0,10,2021,2021-10
6126,2021-10-02,3,0.0,0.0,0.0,10,2021,2021-10
6127,2021-10-02,4,0.0,0.0,0.0,10,2021,2021-10
6128,2021-11-02,777,0.0,0.0,0.0,11,2021,2021-11
6129,2021-11-02,228,0.0,0.0,0.0,11,2021,2021-11
6130,2021-11-02,48,0.0,0.0,0.0,11,2021,2021-11
6131,2021-11-02,101,0.0,0.0,0.0,11,2021,2021-11
6132,2021-11-02,89,0.0,0.0,0.0,11,2021,2021-11
6133,2021-11-02,21,0.0,0.0,0.0,11,2021,2021-11
6134,2021-11-02,82,0.0,0.0,0.0,11,2021,2021-11
6135,2021-11-02,4,0.0,0.0,0.0,11,2021,2021-11
6136,2021-11-02,144,0.0,0.0,0.0,11,2021,2021-11
6137,2021-11-02,142,0.0,0.0,0.0,11,2021,2021-11
6138,2021-11-02,184,0.0,0.0,0.0,11,2021,2021-11
6139,2021-11-02,1082,0.0,0.0,0.0,11,2021,2021-11
6140,2021-11-02,26,0.0,0.0,0.0,11,2021,2021-11
6141,2021-11-02,435,0.0,0.0,0.0,11,2021,2021-11
6142,2021-11-02,14,0.0,0.0,0.0,11,2021,2021-11
6143,2021-11-02,7,0.0,0.0,0.0,11,2021,2021-11
6144,2021-12-02,742,0.0,0.0,0.0,12,2021,2021-12
6145,2021-12-02,188,0.0,0.0,0.0,12,2021,2021-12
6146,2021-12-02,79,0.0,0.0,0.0,12,2021,2021-12
6147,2021-12-02,45,0.0,0.0,0.0,12,2021,2021-12
6148,2021-12-02,118,0.0,0.0,0.0,12,2021,2021-12
6149,2021-12-02,30,0.0,0.0,0.0,12,2021,2021-12
6150,2021-12-02,99,0.0,0.0,0.0,12,2021,2021-12
6151,2021-12-02,0,0.0,0.0,0.0,12,2021,2021-12
6152,2021-12-02,149,0.0,0.0,0.0,12,2021,2021-12
6153,2021-12-02,118,0.0,0.0,0.0,12,2021,2021-12
6154,2021-12-02,83,0.0,0.0,0.0,12,2021,2021-12
6155,2021-12-02,1214,0.0,0.0,0.0,12,2021,2021-12
6156,2021-12-02,72,0.0,0.0,0.0,12,2021,2021-12
6157,2021-12-02,374,0.0,0.0,0.0,12,2021,2021-12
6158,2021-12-02,1,0.0,0.0,0.0,12,2021,2021-12
6159,2021-12-02,6,0.0,0.0,0.0,12,2021,2021-12
6160,2021-02-13,802,0.0,0.0,0.0,2,2021,2021-02
6161,2021-02-13,111,0.0,0.0,0.0,2,2021,2021-02
6162,2021-02-13,44,0.0,0.0,0.0,2,2021,2021-02
6163,2021-02-13,50,0.0,0.0,0.0,2,2021,2021-02
6164,2021-02-13,58,0.0,0.0,0.0,2,2021,2021-02
6165,2021-02-13,13,0.0,0.0,0.0,2,2021,2021-02
6166,2021-02-13,121,0.0,0.0,0.0,2,2021,2021-02
6167,2021-02-13,2,0.0,0.0,0.0,2,2021,2021-02
6168,2021-02-13,138,0.0,0.0,0.0,2,2021,2021-02
6169,2021-02-13,101,0.0,0.0,0.0,2,2021,2021-02
6170,2021-02-13,152,0.0,0.0,0.0,2,2021,2021-02
6171,2021-02-13,1345,0.0,0.0,0.0,2,2021,2021-02
6172,2021-02-13,46,0.0,0.0,0.0,2,2021,2021-02
6173,2021-02-13,511,0.0,0.0,0.0,2,2021,2021-02
6174,2021-02-13,2,0.0,0.0,0.0,2,2021,2021-02
6175,2021-02-13,3,0.0,0.0,0.0,2,2021,2021-02
6176,2021-02-14,492,0.0,0.0,0.0,2,2021,2021-02
6177,2021-02-14,92,0.0,0.0,0.0,2,2021,2021-02
6178,2021-02-14,88,0.0,0.0,0.0,2,2021,2021-02
6179,2021-02-14,11,0.0,0.0,0.0,2,2021,2021-02
6180,2021-02-14,40,0.0,0.0,0.0,2,2021,2021-02
6181,2021-02-14,10,0.0,0.0,0.0,2,2021,2021-02
6182,2021-02-14,85,0.0,0.0,0.0,2,2021,2021-02
6183,2021-02-14,0,0.0,0.0,0.0,2,2021,2021-02
6184,2021-02-14,56,0.0,0.0,0.0,2,2021,2021-02
6185,2021-02-14,116,0.0,0.0,0.0,2,2021,2021-02
6186,2021-02-14,161,0.0,0.0,0.0,2,2021,2021-02
6187,2021-02-14,1103,0.0,0.0,0.0,2,2021,2021-02
6188,2021-02-14,51,0.0,0.0,0.0,2,2021,2021-02
6189,2021-02-14,154,0.0,0.0,0.0,2,2021,2021-02
6190,2021-02-14,1,0.0,0.0,0.0,2,2021,2021-02
6191,2021-02-14,4,0.0,0.0,0.0,2,2021,2021-02
6192,2021-02-15,269,0.0,0.0,0.0,2,2021,2021-02
6193,2021-02-15,33,0.0,0.0,0.0,2,2021,2021-02
6194,2021-02-15,31,0.0,0.0,0.0,2,2021,2021-02
6195,2021-02-15,14,0.0,0.0,0.0,2,2021,2021-02
6196,2021-02-15,145,0.0,0.0,0.0,2,2021,2021-02
6197,2021-02-15,15,0.0,0.0,0.0,2,2021,2021-02
6198,2021-02-15,83,0.0,0.0,0.0,2,2021,2021-02
6199,2021-02-15,0,0.0,0.0,0.0,2,2021,2021-02
6200,2021-02-15,91,0.0,0.0,0.0,2,2021,2021-02
6201,2021-02-15,97,0.0,0.0,0.0,2,2021,2021-02
6202,2021-02-15,246,0.0,0.0,0.0,2,2021,2021-02
6203,2021-02-15,910,0.0,0.0,0.0,2,2021,2021-02
6204,2021-02-15,53,0.0,0.0,0.0,2,2021,2021-02
6205,2021-02-15,182,0.0,0.0,0.0,2,2021,2021-02
6206,2021-02-15,0,0.0,0.0,0.0,2,2021,2021-02
6207,2021-02-15,7,0.0,0.0,0.0,2,2021,2021-02
6208,2021-02-16,451,0.0,0.0,0.0,2,2021,2021-02
6209,2021-02-16,38,0.0,0.0,0.0,2,2021,2021-02
6210,2021-02-16,17,0.0,0.0,0.0,2,2021,2021-02
6211,2021-02-16,14,0.0,0.0,0.0,2,2021,2021-02
6212,2021-02-16,64,0.0,0.0,0.0,2,2021,2021-02
6213,2021-02-16,19,0.0,0.0,0.0,2,2021,2021-02
6214,2021-02-16,69,0.0,0.0,0.0,2,2021,2021-02
6215,2021-02-16,0,0.0,0.0,0.0,2,2021,2021-02
6216,2021-02-16,72,0.0,0.0,0.0,2,2021,2021-02
6217,2021-02-16,132,0.0,0.0,0.0,2,2021,2021-02
6218,2021-02-16,193,0.0,0.0,0.0,2,2021,2021-02
6219,2021-02-16,1300,0.0,0.0,0.0,2,2021,2021-02
6220,2021-02-16,26,0.0,0.0,0.0,2,2021,2021-02
6221,2021-02-16,318,0.0,0.0,0.0,2,2021,2021-02
6222,2021-02-16,1,0.0,0.0,0.0,2,2021,2021-02
6223,2021-02-16,6,0.0,0.0,0.0,2,2021,2021-02
6224,2021-02-17,436,0.0,0.0,0.0,2,2021,2021-02
6225,2021-02-17,36,0.0,0.0,0.0,2,2021,2021-02
6226,2021-02-17,72,0.0,0.0,0.0,2,2021,2021-02
6227,2021-02-17,20,0.0,0.0,0.0,2,2021,2021-02
6228,2021-02-17,233,0.0,0.0,0.0,2,2021,2021-02
6229,2021-02-17,14,0.0,0.0,0.0,2,2021,2021-02
6230,2021-02-17,99,0.0,0.0,0.0,2,2021,2021-02
6231,2021-02-17,0,0.0,0.0,0.0,2,2021,2021-02
6232,2021-02-17,92,0.0,0.0,0.0,2,2021,2021-02
6233,2021-02-17,94,0.0,0.0,0.0,2,2021,2021-02
6234,2021-02-17,200,0.0,0.0,0.0,2,2021,2021-02
6235,2021-02-17,1382,0.0,0.0,0.0,2,2021,2021-02
6236,2021-02-17,91,0.0,0.0,0.0,2,2021,2021-02
6237,2021-02-17,226,0.0,0.0,0.0,2,2021,2021-02
6238,2021-02-17,1,0.0,0.0,0.0,2,2021,2021-02
6239,2021-02-17,2,0.0,0.0,0.0,2,2021,2021-02
6240,2021-02-18,426,0.0,0.0,0.0,2,2021,2021-02
6241,2021-02-18,182,0.0,0.0,0.0,2,2021,2021-02
6242,2021-02-18,43,0.0,0.0,0.0,2,2021,2021-02
6243,2021-02-18,38,0.0,0.0,0.0,2,2021,2021-02
6244,2021-02-18,81,0.0,0.0,0.0,2,2021,2021-02
6245,2021-02-18,52,0.0,0.0,0.0,2,2021,2021-02
6246,2021-02-18,198,0.0,0.0,0.0,2,2021,2021-02
6247,2021-02-18,6,0.0,0.0,0.0,2,2021,2021-02
6248,2021-02-18,116,0.0,0.0,0.0,2,2021,2021-02
6249,2021-02-18,114,0.0,0.0,0.0,2,2021,2021-02
6250,2021-02-18,200,0.0,0.0,0.0,2,2021,2021-02
6251,2021-02-18,1013,0.0,0.0,0.0,2,2021,2021-02
6252,2021-02-18,19,0.0,0.0,0.0,2,2021,2021-02
6253,2021-02-18,212,0.0,0.0,0.0,2,2021,2021-02
6254,2021-02-18,5,0.0,0.0,0.0,2,2021,2021-02
6255,2021-02-18,7,0.0,0.0,0.0,2,2021,2021-02
6256,2021-02-19,730,0.0,0.0,0.0,2,2021,2021-02
6257,2021-02-19,36,0.0,0.0,0.0,2,2021,2021-02
6258,2021-02-19,38,0.0,0.0,0.0,2,2021,2021-02
6259,2021-02-19,26,0.0,0.0,0.0,2,2021,2021-02
6260,2021-02-19,191,0.0,0.0,0.0,2,2021,2021-02
6261,2021-02-19,26,0.0,0.0,0.0,2,2021,2021-02
6262,2021-02-19,155,0.0,0.0,0.0,2,2021,2021-02
6263,2021-02-19,0,0.0,0.0,0.0,2,2021,2021-02
6264,2021-02-19,188,0.0,0.0,0.0,2,2021,2021-02
6265,2021-02-19,101,0.0,0.0,0.0,2,2021,2021-02
6266,2021-02-19,199,0.0,0.0,0.0,2,2021,2021-02
6267,2021-02-19,978,0.0,0.0,0.0,2,2021,2021-02
6268,2021-02-19,37,0.0,0.0,0.0,2,2021,2021-02
6269,2021-02-19,227,0.0,0.0,0.0,2,2021,2021-02
6270,2021-02-19,1,0.0,0.0,0.0,2,2021,2021-02
6271,2021-02-19,3,0.0,0.0,0.0,2,2021,2021-02
6272,2021-02-20,233,0.0,0.0,0.0,2,2021,2021-02
6273,2021-02-20,101,0.0,0.0,0.0,2,2021,2021-02
6274,2021-02-20,257,0.0,0.0,0.0,2,2021,2021-02
6275,2021-02-20,32,0.0,0.0,0.0,2,2021,2021-02
6276,2021-02-20,89,0.0,0.0,0.0,2,2021,2021-02
6277,2021-02-20,42,0.0,0.0,0.0,2,2021,2021-02
6278,2021-02-20,108,0.0,0.0,0.0,2,2021,2021-02
6279,2021-02-20,3,0.0,0.0,0.0,2,2021,2021-02
6280,2021-02-20,87,0.0,0.0,0.0,2,2021,2021-02
6281,2021-02-20,109,0.0,0.0,0.0,2,2021,2021-02
6282,2021-02-20,134,0.0,0.0,0.0,2,2021,2021-02
6283,2021-02-20,1001,0.0,0.0,0.0,2,2021,2021-02
6284,2021-02-20,22,0.0,0.0,0.0,2,2021,2021-02
6285,2021-02-20,230,0.0,0.0,0.0,2,2021,2021-02
6286,2021-02-20,0,0.0,0.0,0.0,2,2021,2021-02
6287,2021-02-20,13,0.0,0.0,0.0,2,2021,2021-02
6288,2021-02-21,431,0.0,0.0,0.0,2,2021,2021-02
6289,2021-02-21,15,0.0,0.0,0.0,2,2021,2021-02
6290,2021-02-21,30,0.0,0.0,0.0,2,2021,2021-02
6291,2021-02-21,65,0.0,0.0,0.0,2,2021,2021-02
6292,2021-02-21,122,0.0,0.0,0.0,2,2021,2021-02
6293,2021-02-21,9,0.0,0.0,0.0,2,2021,2021-02
6294,2021-02-21,1215,0.0,0.0,0.0,2,2021,2021-02
6295,2021-02-21,0,0.0,0.0,0.0,2,2021,2021-02
6296,2021-02-21,127,0.0,0.0,0.0,2,2021,2021-02
6297,2021-02-21,85,0.0,0.0,0.0,2,2021,2021-02
6298,2021-02-21,185,0.0,0.0,0.0,2,2021,2021-02
6299,2021-02-21,868,1.0,0.0,1.0,2,2021,2021-02
6300,2021-02-21,12,0.0,0.0,0.0,2,2021,2021-02
6301,2021-02-21,123,0.0,0.0,0.0,2,2021,2021-02
6302,2021-02-21,3,0.0,0.0,0.0,2,2021,2021-02
6303,2021-02-21,7,0.0,0.0,0.0,2,2021,2021-02
6304,2021-02-22,211,0.0,0.0,0.0,2,2021,2021-02
6305,2021-02-22,26,0.0,0.0,0.0,2,2021,2021-02
6306,2021-02-22,28,0.0,0.0,0.0,2,2021,2021-02
6307,2021-02-22,14,0.0,0.0,0.0,2,2021,2021-02
6308,2021-02-22,64,0.0,0.0,0.0,2,2021,2021-02
6309,2021-02-22,7,0.0,0.0,0.0,2,2021,2021-02
6310,2021-02-22,148,0.0,0.0,0.0,2,2021,2021-02
6311,2021-02-22,4,0.0,0.0,0.0,2,2021,2021-02
6312,2021-02-22,135,0.0,0.0,0.0,2,2021,2021-02
6313,2021-02-22,110,0.0,0.0,0.0,2,2021,2021-02
6314,2021-02-22,221,0.0,0.0,0.0,2,2021,2021-02
6315,2021-02-22,910,0.0,0.0,0.0,2,2021,2021-02
6316,2021-02-22,4,0.0,0.0,0.0,2,2021,2021-02
6317,2021-02-22,303,0.0,0.0,0.0,2,2021,2021-02
6318,2021-02-22,0,0.0,0.0,0.0,2,2021,2021-02
6319,2021-02-22,7,0.0,0.0,0.0,2,2021,2021-02
6320,2021-02-23,428,0.0,0.0,0.0,2,2021,2021-02
6321,2021-02-23,15,0.0,0.0,0.0,2,2021,2021-02
6322,2021-02-23,96,0.0,0.0,0.0,2,2021,2021-02
6323,2021-02-23,22,0.0,0.0,0.0,2,2021,2021-02
6324,2021-02-23,100,0.0,0.0,0.0,2,2021,2021-02
6325,2021-02-23,11,0.0,0.0,0.0,2,2021,2021-02
6326,2021-02-23,308,0.0,0.0,0.0,2,2021,2021-02
6327,2021-02-23,0,0.0,0.0,0.0,2,2021,2021-02
6328,2021-02-23,155,0.0,0.0,0.0,2,2021,2021-02
6329,2021-02-23,94,0.0,0.0,0.0,2,2021,2021-02
6330,2021-02-23,133,0.0,0.0,0.0,2,2021,2021-02
6331,2021-02-23,932,0.0,0.0,0.0,2,2021,2021-02
6332,2021-02-23,9,0.0,0.0,0.0,2,2021,2021-02
6333,2021-02-23,155,0.0,0.0,0.0,2,2021,2021-02
6334,2021-02-23,6,0.0,0.0,0.0,2,2021,2021-02
6335,2021-02-23,4,0.0,0.0,0.0,2,2021,2021-02
6336,2021-02-24,318,0.0,0.0,0.0,2,2021,2021-02
6337,2021-02-24,17,0.0,0.0,0.0,2,2021,2021-02
6338,2021-02-24,53,0.0,0.0,0.0,2,2021,2021-02
6339,2021-02-24,26,0.0,0.0,0.0,2,2021,2021-02
6340,2021-02-24,1392,0.0,0.0,0.0,2,2021,2021-02
6341,2021-02-24,8,0.0,0.0,0.0,2,2021,2021-02
6342,2021-02-24,188,0.0,0.0,0.0,2,2021,2021-02
6343,2021-02-24,0,0.0,0.0,0.0,2,2021,2021-02
6344,2021-02-24,95,0.0,0.0,0.0,2,2021,2021-02
6345,2021-02-24,105,0.0,0.0,0.0,2,2021,2021-02
6346,2021-02-24,353,0.0,0.0,0.0,2,2021,2021-02
6347,2021-02-24,581,0.0,0.0,0.0,2,2021,2021-02
6348,2021-02-24,22,0.0,0.0,0.0,2,2021,2021-02
6349,2021-02-24,381,0.0,0.0,0.0,2,2021,2021-02
6350,2021-02-24,5,0.0,0.0,0.0,2,2021,2021-02
6351,2021-02-24,1,0.0,0.0,0.0,2,2021,2021-02
6352,2021-02-25,257,0.0,0.0,0.0,2,2021,2021-02
6353,2021-02-25,29,0.0,0.0,0.0,2,2021,2021-02
6354,2021-02-25,44,0.0,0.0,0.0,2,2021,2021-02
6355,2021-02-25,22,0.0,0.0,0.0,2,2021,2021-02
6356,2021-02-25,62,0.0,0.0,0.0,2,2021,2021-02
6357,2021-02-25,19,0.0,0.0,0.0,2,2021,2021-02
6358,2021-02-25,120,0.0,0.0,0.0,2,2021,2021-02
6359,2021-02-25,1,0.0,0.0,0.0,2,2021,2021-02
6360,2021-02-25,162,0.0,0.0,0.0,2,2021,2021-02
6361,2021-02-25,93,0.0,0.0,0.0,2,2021,2021-02
6362,2021-02-25,219,0.0,0.0,0.0,2,2021,2021-02
6363,2021-02-25,666,0.0,0.0,0.0,2,2021,2021-02
6364,2021-02-25,6,0.0,0.0,0.0,2,2021,2021-02
6365,2021-02-25,218,0.0,0.0,0.0,2,2021,2021-02
6366,2021-02-25,4,0.0,0.0,0.0,2,2021,2021-02
6367,2021-02-25,2,0.0,0.0,0.0,2,2021,2021-02
6368,2021-02-26,276,0.0,0.0,0.0,2,2021,2021-02
6369,2021-02-26,25,0.0,0.0,0.0,2,2021,2021-02
6370,2021-02-26,73,0.0,0.0,0.0,2,2021,2021-02
6371,2021-02-26,13,0.0,0.0,0.0,2,2021,2021-02
6372,2021-02-26,68,0.0,0.0,0.0,2,2021,2021-02
6373,2021-02-26,21,0.0,0.0,0.0,2,2021,2021-02
6374,2021-02-26,545,0.0,0.0,0.0,2,2021,2021-02
6375,2021-02-26,4,0.0,0.0,0.0,2,2021,2021-02
6376,2021-02-26,93,0.0,0.0,0.0,2,2021,2021-02
6377,2021-02-26,129,0.0,0.0,0.0,2,2021,2021-02
6378,2021-02-26,250,0.0,0.0,0.0,2,2021,2021-02
6379,2021-02-26,633,0.0,0.0,0.0,2,2021,2021-02
6380,2021-02-26,1,0.0,0.0,0.0,2,2021,2021-02
6381,2021-02-26,122,0.0,0.0,0.0,2,2021,2021-02
6382,2021-02-26,0,0.0,0.0,0.0,2,2021,2021-02
6383,2021-02-26,0,0.0,0.0,0.0,2,2021,2021-02
6384,2021-02-27,314,0.0,0.0,0.0,2,2021,2021-02
6385,2021-02-27,17,0.0,0.0,0.0,2,2021,2021-02
6386,2021-02-27,68,0.0,0.0,0.0,2,2021,2021-02
6387,2021-02-27,17,0.0,0.0,0.0,2,2021,2021-02
6388,2021-02-27,74,0.0,0.0,0.0,2,2021,2021-02
6389,2021-02-27,8,0.0,0.0,0.0,2,2021,2021-02
6390,2021-02-27,305,0.0,0.0,0.0,2,2021,2021-02
6391,2021-02-27,0,0.0,0.0,0.0,2,2021,2021-02
6392,2021-02-27,155,0.0,0.0,0.0,2,2021,2021-02
6393,2021-02-27,157,0.0,0.0,0.0,2,2021,2021-02
6394,2021-02-27,255,0.0,0.0,0.0,2,2021,2021-02
6395,2021-02-27,862,0.0,0.0,0.0,2,2021,2021-02
6396,2021-02-27,11,0.0,0.0,0.0,2,2021,2021-02
6397,2021-02-27,117,0.0,0.0,0.0,2,2021,2021-02
6398,2021-02-27,0,0.0,0.0,0.0,2,2021,2021-02
6399,2021-02-27,4,0.0,0.0,0.0,2,2021,2021-02
6400,2021-02-28,340,0.0,0.0,0.0,2,2021,2021-02
6401,2021-02-28,13,0.0,0.0,0.0,2,2021,2021-02
6402,2021-02-28,33,0.0,0.0,0.0,2,2021,2021-02
6403,2021-02-28,10,0.0,0.0,0.0,2,2021,2021-02
6404,2021-02-28,65,0.0,0.0,0.0,2,2021,2021-02
6405,2021-02-28,11,0.0,0.0,0.0,2,2021,2021-02
6406,2021-02-28,287,0.0,0.0,0.0,2,2021,2021-02
6407,2021-02-28,0,0.0,0.0,0.0,2,2021,2021-02
6408,2021-02-28,105,0.0,0.0,0.0,2,2021,2021-02
6409,2021-02-28,134,0.0,0.0,0.0,2,2021,2021-02
6410,2021-02-28,171,0.0,0.0,0.0,2,2021,2021-02
6411,2021-02-28,914,0.0,0.0,0.0,2,2021,2021-02
6412,2021-02-28,12,0.0,0.0,0.0,2,2021,2021-02
6413,2021-02-28,337,0.0,0.0,0.0,2,2021,2021-02
6414,2021-02-28,2,0.0,0.0,0.0,2,2021,2021-02
6415,2021-02-28,3,0.0,0.0,0.0,2,2021,2021-02
6416,2021-01-03,490,0.0,0.0,0.0,1,2021,2021-01
6417,2021-01-03,16,0.0,0.0,0.0,1,2021,2021-01
6418,2021-01-03,36,0.0,0.0,0.0,1,2021,2021-01
6419,2021-01-03,8,0.0,0.0,0.0,1,2021,2021-01
6420,2021-01-03,167,0.0,0.0,0.0,1,2021,2021-01
6421,2021-01-03,8,0.0,0.0,0.0,1,2021,2021-01
6422,2021-01-03,144,0.0,0.0,0.0,1,2021,2021-01
6423,2021-01-03,1,0.0,0.0,0.0,1,2021,2021-01
6424,2021-01-03,85,0.0,0.0,0.0,1,2021,2021-01
6425,2021-01-03,104,0.0,0.0,0.0,1,2021,2021-01
6426,2021-01-03,220,0.0,0.0,0.0,1,2021,2021-01
6427,2021-01-03,453,0.0,0.0,0.0,1,2021,2021-01
6428,2021-01-03,15,0.0,0.0,0.0,1,2021,2021-01
6429,2021-01-03,75,0.0,0.0,0.0,1,2021,2021-01
6430,2021-01-03,0,0.0,0.0,0.0,1,2021,2021-01
6431,2021-01-03,6,0.0,0.0,0.0,1,2021,2021-01
6432,2021-02-03,163,0.0,0.0,0.0,2,2021,2021-02
6433,2021-02-03,11,0.0,0.0,0.0,2,2021,2021-02
6434,2021-02-03,46,0.0,0.0,0.0,2,2021,2021-02
6435,2021-02-03,11,0.0,0.0,0.0,2,2021,2021-02
6436,2021-02-03,115,0.0,0.0,0.0,2,2021,2021-02
6437,2021-02-03,3,0.0,0.0,0.0,2,2021,2021-02
6438,2021-02-03,63,0.0,0.0,0.0,2,2021,2021-02
6439,2021-02-03,0,0.0,0.0,0.0,2,2021,2021-02
6440,2021-02-03,106,0.0,0.0,0.0,2,2021,2021-02
6441,2021-02-03,53,0.0,0.0,0.0,2,2021,2021-02
6442,2021-02-03,159,0.0,1.0,1.0,2,2021,2021-02
6443,2021-02-03,672,0.0,0.0,0.0,2,2021,2021-02
6444,2021-02-03,7,0.0,0.0,0.0,2,2021,2021-02
6445,2021-02-03,145,0.0,0.0,0.0,2,2021,2021-02
6446,2021-02-03,0,0.0,0.0,0.0,2,2021,2021-02
6447,2021-02-03,1,0.0,0.0,0.0,2,2021,2021-02
6448,2021-03-03,376,0.0,0.0,0.0,3,2021,2021-03
6449,2021-03-03,40,0.0,0.0,0.0,3,2021,2021-03
6450,2021-03-03,33,0.0,0.0,0.0,3,2021,2021-03
6451,2021-03-03,36,0.0,0.0,0.0,3,2021,2021-03
6452,2021-03-03,24,0.0,0.0,0.0,3,2021,2021-03
6453,2021-03-03,36,0.0,0.0,0.0,3,2021,2021-03
6454,2021-03-03,136,0.0,0.0,0.0,3,2021,2021-03
6455,2021-03-03,0,0.0,0.0,0.0,3,2021,2021-03
6456,2021-03-03,90,0.0,0.0,0.0,3,2021,2021-03
6457,2021-03-03,95,0.0,0.0,0.0,3,2021,2021-03
6458,2021-03-03,139,1.0,0.0,1.0,3,2021,2021-03
6459,2021-03-03,640,0.0,0.0,0.0,3,2021,2021-03
6460,2021-03-03,5,0.0,0.0,0.0,3,2021,2021-03
6461,2021-03-03,92,0.0,0.0,0.0,3,2021,2021-03
6462,2021-03-03,0,0.0,0.0,0.0,3,2021,2021-03
6463,2021-03-03,3,0.0,0.0,0.0,3,2021,2021-03
6464,2021-04-03,255,0.0,0.0,0.0,4,2021,2021-04
6465,2021-04-03,12,0.0,0.0,0.0,4,2021,2021-04
6466,2021-04-03,44,0.0,0.0,0.0,4,2021,2021-04
6467,2021-04-03,3,0.0,0.0,0.0,4,2021,2021-04
6468,2021-04-03,91,0.0,0.0,0.0,4,2021,2021-04
6469,2021-04-03,13,0.0,0.0,0.0,4,2021,2021-04
6470,2021-04-03,101,0.0,0.0,0.0,4,2021,2021-04
6471,2021-04-03,1,0.0,0.0,0.0,4,2021,2021-04
6472,2021-04-03,337,0.0,0.0,0.0,4,2021,2021-04
6473,2021-04-03,78,0.0,0.0,0.0,4,2021,2021-04
6474,2021-04-03,361,0.0,0.0,0.0,4,2021,2021-04
6475,2021-04-03,630,0.0,0.0,0.0,4,2021,2021-04
6476,2021-04-03,10,0.0,0.0,0.0,4,2021,2021-04
6477,2021-04-03,120,1.0,0.0,1.0,4,2021,2021-04
6478,2021-04-03,0,0.0,0.0,0.0,4,2021,2021-04
6479,2021-04-03,7,0.0,0.0,0.0,4,2021,2021-04
6480,2021-05-03,463,0.0,0.0,0.0,5,2021,2021-05
6481,2021-05-03,9,0.0,0.0,0.0,5,2021,2021-05
6482,2021-05-03,57,0.0,0.0,0.0,5,2021,2021-05
6483,2021-05-03,10,0.0,0.0,0.0,5,2021,2021-05
6484,2021-05-03,77,0.0,0.0,0.0,5,2021,2021-05
6485,2021-05-03,38,0.0,0.0,0.0,5,2021,2021-05
6486,2021-05-03,109,0.0,0.0,0.0,5,2021,2021-05
6487,2021-05-03,1,0.0,0.0,0.0,5,2021,2021-05
6488,2021-05-03,119,0.0,0.0,0.0,5,2021,2021-05
6489,2021-05-03,97,0.0,0.0,0.0,5,2021,2021-05
6490,2021-05-03,250,3.0,0.0,3.0,5,2021,2021-05
6491,2021-05-03,794,0.0,0.0,0.0,5,2021,2021-05
6492,2021-05-03,16,0.0,0.0,0.0,5,2021,2021-05
6493,2021-05-03,108,0.0,0.0,0.0,5,2021,2021-05
6494,2021-05-03,2,0.0,0.0,0.0,5,2021,2021-05
6495,2021-05-03,4,0.0,0.0,0.0,5,2021,2021-05
6496,2021-06-03,139,0.0,0.0,0.0,6,2021,2021-06
6497,2021-06-03,11,0.0,0.0,0.0,6,2021,2021-06
6498,2021-06-03,35,1.0,0.0,1.0,6,2021,2021-06
6499,2021-06-03,10,0.0,0.0,0.0,6,2021,2021-06
6500,2021-06-03,89,0.0,0.0,0.0,6,2021,2021-06
6501,2021-06-03,17,0.0,0.0,0.0,6,2021,2021-06
6502,2021-06-03,68,0.0,0.0,0.0,6,2021,2021-06
6503,2021-06-03,0,0.0,0.0,0.0,6,2021,2021-06
6504,2021-06-03,84,0.0,0.0,0.0,6,2021,2021-06
6505,2021-06-03,74,0.0,0.0,0.0,6,2021,2021-06
6506,2021-06-03,221,1.0,0.0,1.0,6,2021,2021-06
6507,2021-06-03,826,0.0,0.0,0.0,6,2021,2021-06
6508,2021-06-03,22,0.0,0.0,0.0,6,2021,2021-06
6509,2021-06-03,81,0.0,0.0,0.0,6,2021,2021-06
6510,2021-06-03,1,0.0,0.0,0.0,6,2021,2021-06
6511,2021-06-03,2,0.0,0.0,0.0,6,2021,2021-06
6512,2021-07-03,158,0.0,0.0,0.0,7,2021,2021-07
6513,2021-07-03,15,0.0,0.0,0.0,7,2021,2021-07
6514,2021-07-03,12,0.0,0.0,0.0,7,2021,2021-07
6515,2021-07-03,3,0.0,0.0,0.0,7,2021,2021-07
6516,2021-07-03,48,0.0,0.0,0.0,7,2021,2021-07
6517,2021-07-03,12,0.0,0.0,0.0,7,2021,2021-07
6518,2021-07-03,48,0.0,0.0,0.0,7,2021,2021-07
